db,record,lead,label,rr_cv,s_frac
svdb,852,ECG1 (UNVERIFIED),IRREGULAR,0.22645220112343617,0.125
svdb,852,ECG1 (UNVERIFIED),IRREGULAR,0.20701955980453124,0.140625
svdb,852,ECG1 (UNVERIFIED),IRREGULAR,0.2008389013705387,0.140625
svdb,852,ECG1 (UNVERIFIED),IRREGULAR,0.22344644864523314,0.234375
svdb,852,ECG1 (UNVERIFIED),IRREGULAR,0.19511355164592764,0.25
svdb,852,ECG1 (UNVERIFIED),IRREGULAR,0.2011720882204309,0.109375
svdb,852,ECG1 (UNVERIFIED),IRREGULAR,0.2269471139349487,0.15625
svdb,852,ECG1 (UNVERIFIED),IRREGULAR,0.24323526139253074,0.28125
svdb,852,ECG1 (UNVERIFIED),IRREGULAR,0.14352068300256032,0.109375
svdb,852,ECG1 (UNVERIFIED),IRREGULAR,0.22307200213659698,0.234375
svdb,852,ECG1 (UNVERIFIED),IRREGULAR,0.14228479045657993,0.109375
svdb,852,ECG1 (UNVERIFIED),IRREGULAR,0.21607264230736645,0.296875
svdb,853,ECG1 (UNVERIFIED),REGULAR,0.03157645729723627,0.0
svdb,853,ECG1 (UNVERIFIED),REGULAR,0.015179378958556455,0.0
svdb,853,ECG1 (UNVERIFIED),REGULAR,0.04489670758949441,0.0
svdb,853,ECG1 (UNVERIFIED),REGULAR,0.07824837472182483,0.0
svdb,855,ECG1 (UNVERIFIED),IRREGULAR,0.12906050885756773,0.25
svdb,855,ECG1 (UNVERIFIED),IRREGULAR,0.1435760915091928,0.125
svdb,856,ECG1 (UNVERIFIED),REGULAR,0.0678630764950899,0.0
svdb,856,ECG1 (UNVERIFIED),REGULAR,0.015875365810519154,0.0
svdb,856,ECG1 (UNVERIFIED),IRREGULAR,0.12890572330753694,0.171875
svdb,856,ECG1 (UNVERIFIED),REGULAR,0.024289555305410552,0.0
svdb,856,ECG1 (UNVERIFIED),REGULAR,0.01637790144384824,0.0
svdb,856,ECG1 (UNVERIFIED),REGULAR,0.016227496926537906,0.0
svdb,856,ECG1 (UNVERIFIED),REGULAR,0.011282573612428447,0.0
svdb,856,ECG1 (UNVERIFIED),REGULAR,0.019898361205957567,0.0
svdb,856,ECG1 (UNVERIFIED),REGULAR,0.013621078914885303,0.0
svdb,856,ECG1 (UNVERIFIED),REGULAR,0.012983515809178,0.0
svdb,856,ECG1 (UNVERIFIED),REGULAR,0.019889127643500044,0.0
svdb,856,ECG1 (UNVERIFIED),REGULAR,0.014457985821612005,0.0
svdb,856,ECG1 (UNVERIFIED),REGULAR,0.012753039197169691,0.0
svdb,856,ECG1 (UNVERIFIED),REGULAR,0.014150985849095549,0.0
svdb,856,ECG1 (UNVERIFIED),REGULAR,0.06340297774637671,0.0
svdb,856,ECG1 (UNVERIFIED),REGULAR,0.06318182735325664,0.0
svdb,856,ECG1 (UNVERIFIED),REGULAR,0.014840442882606877,0.0
svdb,856,ECG1 (UNVERIFIED),REGULAR,0.014076429227264264,0.0
svdb,856,ECG1 (UNVERIFIED),REGULAR,0.012581962912548612,0.0
svdb,856,ECG1 (UNVERIFIED),REGULAR,0.05877579331641952,0.0
svdb,856,ECG1 (UNVERIFIED),REGULAR,0.01594292209543817,0.0
svdb,856,ECG1 (UNVERIFIED),REGULAR,0.056394331971699296,0.0
svdb,856,ECG1 (UNVERIFIED),REGULAR,0.05705186106172255,0.0
svdb,856,ECG1 (UNVERIFIED),REGULAR,0.05374619128477857,0.0
svdb,856,ECG1 (UNVERIFIED),REGULAR,0.013498757523438413,0.0
svdb,856,ECG1 (UNVERIFIED),REGULAR,0.049327087707613064,0.0
svdb,856,ECG1 (UNVERIFIED),REGULAR,0.06383841315332715,0.0
svdb,856,ECG1 (UNVERIFIED),REGULAR,0.014954900308343849,0.0
svdb,856,ECG1 (UNVERIFIED),REGULAR,0.01545970591720727,0.0
svdb,856,ECG1 (UNVERIFIED),REGULAR,0.014939567503048213,0.0
svdb,856,ECG1 (UNVERIFIED),REGULAR,0.057835019358440695,0.0
svdb,856,ECG1 (UNVERIFIED),REGULAR,0.01702993843805471,0.0
svdb,856,ECG1 (UNVERIFIED),REGULAR,0.013143545263483719,0.0
svdb,856,ECG1 (UNVERIFIED),REGULAR,0.015971497266157084,0.0
svdb,856,ECG1 (UNVERIFIED),REGULAR,0.01565232517462385,0.0
svdb,856,ECG1 (UNVERIFIED),REGULAR,0.016834913095605485,0.0
svdb,857,ECG1 (UNVERIFIED),REGULAR,0.08277221556389654,0.0
svdb,857,ECG1 (UNVERIFIED),REGULAR,0.08021643594756364,0.0
svdb,857,ECG1 (UNVERIFIED),REGULAR,0.08795402619700592,0.0
svdb,857,ECG1 (UNVERIFIED),REGULAR,0.026872157202371922,0.0
svdb,858,ECG1 (UNVERIFIED),REGULAR,0.012367045899883767,0.0
svdb,858,ECG1 (UNVERIFIED),REGULAR,0.011371652767903001,0.0
svdb,858,ECG1 (UNVERIFIED),REGULAR,0.011244813160542544,0.0
svdb,858,ECG1 (UNVERIFIED),REGULAR,0.010048479403727833,0.0
svdb,858,ECG1 (UNVERIFIED),REGULAR,0.012478357585163115,0.0
svdb,858,ECG1 (UNVERIFIED),REGULAR,0.020984580773099067,0.0
svdb,858,ECG1 (UNVERIFIED),REGULAR,0.013122537319219087,0.0
svdb,858,ECG1 (UNVERIFIED),REGULAR,0.010913810708146478,0.0
svdb,858,ECG1 (UNVERIFIED),REGULAR,0.018474190529886785,0.0
svdb,858,ECG1 (UNVERIFIED),REGULAR,0.0203556094612413,0.0
svdb,858,ECG1 (UNVERIFIED),REGULAR,0.05128654265828336,0.0
svdb,858,ECG1 (UNVERIFIED),REGULAR,0.01591636067653034,0.0
svdb,858,ECG1 (UNVERIFIED),REGULAR,0.016410712440714754,0.0
svdb,858,ECG1 (UNVERIFIED),REGULAR,0.0116269325116838,0.0
svdb,858,ECG1 (UNVERIFIED),REGULAR,0.018921523295090906,0.0
svdb,858,ECG1 (UNVERIFIED),REGULAR,0.014519120998998554,0.0
svdb,858,ECG1 (UNVERIFIED),REGULAR,0.012215223421243456,0.0
svdb,858,ECG1 (UNVERIFIED),REGULAR,0.00958658623342836,0.0
svdb,858,ECG1 (UNVERIFIED),REGULAR,0.015169480499253488,0.0
svdb,858,ECG1 (UNVERIFIED),REGULAR,0.01455495277446352,0.0
svdb,858,ECG1 (UNVERIFIED),REGULAR,0.010111874047842655,0.0
svdb,858,ECG1 (UNVERIFIED),REGULAR,0.011322758820513062,0.0
svdb,858,ECG1 (UNVERIFIED),REGULAR,0.011146891361751874,0.0
svdb,858,ECG1 (UNVERIFIED),REGULAR,0.018119612477498003,0.0
svdb,858,ECG1 (UNVERIFIED),REGULAR,0.024130706649209487,0.0
svdb,858,ECG1 (UNVERIFIED),REGULAR,0.02064592732503084,0.0
svdb,858,ECG1 (UNVERIFIED),REGULAR,0.020302807968557095,0.0
svdb,858,ECG1 (UNVERIFIED),REGULAR,0.0191609099891347,0.0
svdb,858,ECG1 (UNVERIFIED),REGULAR,0.02175342828938821,0.0
svdb,858,ECG1 (UNVERIFIED),REGULAR,0.028573500437514547,0.0
svdb,858,ECG1 (UNVERIFIED),REGULAR,0.021258420440216263,0.0
svdb,858,ECG1 (UNVERIFIED),REGULAR,0.017423138363612947,0.0
svdb,858,ECG1 (UNVERIFIED),REGULAR,0.021907043085839555,0.0
svdb,861,ECG1 (UNVERIFIED),IRREGULAR,0.16105521165698392,0.125
svdb,861,ECG1 (UNVERIFIED),IRREGULAR,0.2488665659858407,0.3125
svdb,861,ECG1 (UNVERIFIED),IRREGULAR,0.21483709028119147,0.203125
svdb,861,ECG1 (UNVERIFIED),IRREGULAR,0.20139456868549285,0.21875
svdb,861,ECG1 (UNVERIFIED),IRREGULAR,0.2219478046652004,0.265625
svdb,861,ECG1 (UNVERIFIED),IRREGULAR,0.2024022068176378,0.265625
svdb,861,ECG1 (UNVERIFIED),IRREGULAR,0.1823388077158628,0.234375
svdb,861,ECG1 (UNVERIFIED),IRREGULAR,0.26932916347477004,0.34375
svdb,861,ECG1 (UNVERIFIED),IRREGULAR,0.18802567447826898,0.234375
svdb,861,ECG1 (UNVERIFIED),IRREGULAR,0.15673107056144792,0.125
svdb,861,ECG1 (UNVERIFIED),IRREGULAR,0.159502799779308,0.109375
svdb,861,ECG1 (UNVERIFIED),IRREGULAR,0.21974387694964304,0.203125
svdb,861,ECG1 (UNVERIFIED),IRREGULAR,0.15543478747189143,0.15625
svdb,861,ECG1 (UNVERIFIED),IRREGULAR,0.19992321913168665,0.1875
svdb,861,ECG1 (UNVERIFIED),IRREGULAR,0.16368589847188955,0.171875
svdb,861,ECG1 (UNVERIFIED),IRREGULAR,0.2105408728659779,0.265625
svdb,861,ECG1 (UNVERIFIED),IRREGULAR,0.26043239503390403,0.265625
svdb,861,ECG1 (UNVERIFIED),IRREGULAR,0.2452376304372536,0.234375
svdb,861,ECG1 (UNVERIFIED),IRREGULAR,0.24331111890829663,0.25
svdb,861,ECG1 (UNVERIFIED),IRREGULAR,0.2056022332484219,0.203125
svdb,861,ECG1 (UNVERIFIED),IRREGULAR,0.26481624374399,0.265625
svdb,861,ECG1 (UNVERIFIED),IRREGULAR,0.2555296681046995,0.3125
svdb,861,ECG1 (UNVERIFIED),IRREGULAR,0.2179986624673709,0.21875
svdb,861,ECG1 (UNVERIFIED),IRREGULAR,0.2830557192625088,0.3125
svdb,861,ECG1 (UNVERIFIED),IRREGULAR,0.2494961057028382,0.25
svdb,861,ECG1 (UNVERIFIED),IRREGULAR,0.208055900518792,0.1875
svdb,861,ECG1 (UNVERIFIED),IRREGULAR,0.2727328735346812,0.34375
svdb,861,ECG1 (UNVERIFIED),IRREGULAR,0.241585799503839,0.1875
svdb,861,ECG1 (UNVERIFIED),IRREGULAR,0.2736110021825035,0.328125
svdb,861,ECG1 (UNVERIFIED),IRREGULAR,0.20668983135195998,0.21875
svdb,861,ECG1 (UNVERIFIED),IRREGULAR,0.2586082889177907,0.265625
svdb,861,ECG1 (UNVERIFIED),IRREGULAR,0.24048691275048506,0.265625
svdb,861,ECG1 (UNVERIFIED),IRREGULAR,0.2565062990035468,0.28125
svdb,861,ECG1 (UNVERIFIED),IRREGULAR,0.20841843326574264,0.28125
svdb,861,ECG1 (UNVERIFIED),IRREGULAR,0.25779968874883247,0.28125
svdb,862,ECG1 (UNVERIFIED),REGULAR,0.1505873516647884,0.0
svdb,862,ECG1 (UNVERIFIED),REGULAR,0.15442288346274607,0.0
svdb,862,ECG1 (UNVERIFIED),REGULAR,0.12726819692984215,0.0
svdb,862,ECG1 (UNVERIFIED),REGULAR,0.12230592578224832,0.0
svdb,862,ECG1 (UNVERIFIED),REGULAR,0.11288886988140877,0.0
svdb,862,ECG1 (UNVERIFIED),REGULAR,0.14113119707984179,0.0
svdb,862,ECG1 (UNVERIFIED),REGULAR,0.03534471156848989,0.0
svdb,862,ECG1 (UNVERIFIED),REGULAR,0.05833062992519116,0.0
svdb,862,ECG1 (UNVERIFIED),REGULAR,0.06318124188739738,0.0
svdb,862,ECG1 (UNVERIFIED),REGULAR,0.040937146019749,0.0
svdb,862,ECG1 (UNVERIFIED),REGULAR,0.026474024753046117,0.0
svdb,862,ECG1 (UNVERIFIED),REGULAR,0.05398390387028752,0.0
svdb,862,ECG1 (UNVERIFIED),REGULAR,0.06531984699262113,0.0
svdb,862,ECG1 (UNVERIFIED),REGULAR,0.05212751697882887,0.0
svdb,862,ECG1 (UNVERIFIED),REGULAR,0.048865694564176276,0.0
svdb,862,ECG1 (UNVERIFIED),REGULAR,0.09528416345741625,0.0
svdb,862,ECG1 (UNVERIFIED),IRREGULAR,0.0996812459992693,0.171875
svdb,862,ECG1 (UNVERIFIED),REGULAR,0.12420657870286245,0.0
svdb,862,ECG1 (UNVERIFIED),REGULAR,0.08723967697324947,0.0
svdb,862,ECG1 (UNVERIFIED),REGULAR,0.03300604382962287,0.0
svdb,863,ECG1 (UNVERIFIED),IRREGULAR,0.11804593808371908,0.125
svdb,863,ECG1 (UNVERIFIED),IRREGULAR,0.09721146458744212,0.109375
svdb,863,ECG1 (UNVERIFIED),IRREGULAR,0.15779006672714327,0.15625
svdb,865,ECG1 (UNVERIFIED),IRREGULAR,0.03185801719891222,1.0
svdb,865,ECG1 (UNVERIFIED),IRREGULAR,0.015867553193171263,1.0
svdb,865,ECG1 (UNVERIFIED),IRREGULAR,0.01821231246824001,1.0
svdb,865,ECG1 (UNVERIFIED),IRREGULAR,0.019996250980547116,1.0
svdb,865,ECG1 (UNVERIFIED),IRREGULAR,0.017994567291798966,1.0
svdb,865,ECG1 (UNVERIFIED),IRREGULAR,0.01683240628821569,1.0
svdb,865,ECG1 (UNVERIFIED),IRREGULAR,0.01270417568904239,1.0
svdb,865,ECG1 (UNVERIFIED),IRREGULAR,0.010656983261289655,1.0
svdb,865,ECG1 (UNVERIFIED),IRREGULAR,0.014106825530431426,1.0
svdb,865,ECG1 (UNVERIFIED),IRREGULAR,0.013825799421444449,1.0
svdb,865,ECG1 (UNVERIFIED),IRREGULAR,0.014567912396707546,0.96875
svdb,865,ECG1 (UNVERIFIED),IRREGULAR,0.013636581663558757,1.0
svdb,865,ECG1 (UNVERIFIED),IRREGULAR,0.014555747125383366,1.0
svdb,865,ECG1 (UNVERIFIED),IRREGULAR,0.015431773618416203,0.9375
svdb,865,ECG1 (UNVERIFIED),IRREGULAR,0.01326485122669424,1.0
svdb,865,ECG1 (UNVERIFIED),IRREGULAR,0.016815432887600297,1.0
svdb,865,ECG1 (UNVERIFIED),IRREGULAR,0.01570035869922721,1.0
svdb,865,ECG1 (UNVERIFIED),IRREGULAR,0.12350075765940977,0.984375
svdb,865,ECG1 (UNVERIFIED),IRREGULAR,0.014405958376948028,1.0
svdb,865,ECG1 (UNVERIFIED),IRREGULAR,0.02705655881115722,0.984375
svdb,865,ECG1 (UNVERIFIED),IRREGULAR,0.013518924561560263,1.0
svdb,865,ECG1 (UNVERIFIED),IRREGULAR,0.011800070132668145,0.96875
svdb,865,ECG1 (UNVERIFIED),IRREGULAR,0.015578728519263304,0.984375
svdb,866,ECG1 (UNVERIFIED),REGULAR,0.009606652985777397,0.0
svdb,866,ECG1 (UNVERIFIED),REGULAR,0.01261809142982867,0.0
svdb,866,ECG1 (UNVERIFIED),IRREGULAR,0.16099384438432515,0.125
svdb,866,ECG1 (UNVERIFIED),IRREGULAR,0.36319917304742005,0.109375
svdb,867,ECG1 (UNVERIFIED),IRREGULAR,0.22077450711872132,0.15625
svdb,867,ECG1 (UNVERIFIED),REGULAR,0.2028659267470892,0.0
svdb,867,ECG1 (UNVERIFIED),REGULAR,0.16293995565259517,0.0
svdb,867,ECG1 (UNVERIFIED),REGULAR,0.13105654278007103,0.0
svdb,867,ECG1 (UNVERIFIED),REGULAR,0.01903986363439165,0.0
svdb,867,ECG1 (UNVERIFIED),REGULAR,0.26224348133655756,0.0
svdb,867,ECG1 (UNVERIFIED),REGULAR,0.1238884161779994,0.0
svdb,867,ECG1 (UNVERIFIED),REGULAR,0.16323450116577165,0.0
svdb,867,ECG1 (UNVERIFIED),REGULAR,0.2985737011995701,0.0
svdb,867,ECG1 (UNVERIFIED),REGULAR,0.2624057058962685,0.0
svdb,867,ECG1 (UNVERIFIED),REGULAR,0.20841790376961047,0.0
svdb,867,ECG1 (UNVERIFIED),REGULAR,0.08074934752993537,0.0
svdb,867,ECG1 (UNVERIFIED),REGULAR,0.0362691798101692,0.0
svdb,867,ECG1 (UNVERIFIED),REGULAR,0.03768346703759538,0.0
svdb,867,ECG1 (UNVERIFIED),REGULAR,0.04544093634967433,0.0
svdb,867,ECG1 (UNVERIFIED),REGULAR,0.03662587173334802,0.0
svdb,867,ECG1 (UNVERIFIED),IRREGULAR,0.24818266373256367,0.109375
svdb,867,ECG1 (UNVERIFIED),REGULAR,0.08036616374280528,0.0
svdb,867,ECG1 (UNVERIFIED),REGULAR,0.10275995662576337,0.0
svdb,867,ECG1 (UNVERIFIED),REGULAR,0.09103795871844514,0.0
svdb,867,ECG1 (UNVERIFIED),REGULAR,0.06501526279447774,0.0
svdb,867,ECG1 (UNVERIFIED),REGULAR,0.04075757733059555,0.0
svdb,867,ECG1 (UNVERIFIED),IRREGULAR,0.2811594576296167,0.125
svdb,869,ECG1 (UNVERIFIED),IRREGULAR,0.20023380210800465,0.21875
svdb,869,ECG1 (UNVERIFIED),IRREGULAR,0.20784738913129414,0.296875
svdb,869,ECG1 (UNVERIFIED),IRREGULAR,0.2296318047827131,0.265625
svdb,869,ECG1 (UNVERIFIED),IRREGULAR,0.19863326314013935,0.328125
svdb,869,ECG1 (UNVERIFIED),IRREGULAR,0.19015221879035563,0.265625
svdb,869,ECG1 (UNVERIFIED),IRREGULAR,0.239211410611428,0.328125
svdb,869,ECG1 (UNVERIFIED),IRREGULAR,0.22910826414465432,0.3125
svdb,869,ECG1 (UNVERIFIED),IRREGULAR,0.1957064462004152,0.296875
svdb,869,ECG1 (UNVERIFIED),IRREGULAR,0.1874558340488277,0.3125
svdb,869,ECG1 (UNVERIFIED),IRREGULAR,0.2151370933568971,0.328125
svdb,869,ECG1 (UNVERIFIED),IRREGULAR,0.23123533647914735,0.21875
svdb,869,ECG1 (UNVERIFIED),IRREGULAR,0.21518050475833964,0.3125
svdb,869,ECG1 (UNVERIFIED),IRREGULAR,0.22183418531416074,0.28125
svdb,869,ECG1 (UNVERIFIED),IRREGULAR,0.2155955424267905,0.328125
svdb,869,ECG1 (UNVERIFIED),IRREGULAR,0.2026822489411549,0.234375
svdb,869,ECG1 (UNVERIFIED),IRREGULAR,0.21338463955730957,0.3125
svdb,869,ECG1 (UNVERIFIED),IRREGULAR,0.22430534610843023,0.3125
svdb,869,ECG1 (UNVERIFIED),IRREGULAR,0.2296694631801287,0.25
svdb,869,ECG1 (UNVERIFIED),IRREGULAR,0.19020607289454458,0.1875
svdb,869,ECG1 (UNVERIFIED),IRREGULAR,0.2301849368153024,0.359375
svdb,869,ECG1 (UNVERIFIED),IRREGULAR,0.23356325162535552,0.359375
svdb,869,ECG1 (UNVERIFIED),IRREGULAR,0.210836077958662,0.265625
svdb,869,ECG1 (UNVERIFIED),IRREGULAR,0.21425318613786126,0.25
svdb,869,ECG1 (UNVERIFIED),IRREGULAR,0.2504115501984814,0.25
svdb,869,ECG1 (UNVERIFIED),IRREGULAR,0.18400069277750103,0.25
svdb,869,ECG1 (UNVERIFIED),IRREGULAR,0.23691576511591514,0.3125
svdb,869,ECG1 (UNVERIFIED),IRREGULAR,0.21274863706547464,0.21875
svdb,869,ECG1 (UNVERIFIED),IRREGULAR,0.24769773935146483,0.421875
svdb,869,ECG1 (UNVERIFIED),IRREGULAR,0.20750148290163184,0.234375
svdb,869,ECG1 (UNVERIFIED),IRREGULAR,0.25068650930500375,0.296875
svdb,869,ECG1 (UNVERIFIED),IRREGULAR,0.24766043446803382,0.375
svdb,869,ECG1 (UNVERIFIED),IRREGULAR,0.26797685093378387,0.328125
svdb,871,ECG1 (UNVERIFIED),REGULAR,0.04823166344121154,0.0
svdb,871,ECG1 (UNVERIFIED),REGULAR,0.057620839249682476,0.0
svdb,871,ECG1 (UNVERIFIED),REGULAR,0.04579306192389322,0.0
svdb,871,ECG1 (UNVERIFIED),REGULAR,0.04994961211814289,0.0
svdb,871,ECG1 (UNVERIFIED),REGULAR,0.045062435496919115,0.0
svdb,871,ECG1 (UNVERIFIED),REGULAR,0.026621858124095465,0.0
svdb,871,ECG1 (UNVERIFIED),REGULAR,0.02768145688804602,0.0
svdb,871,ECG1 (UNVERIFIED),REGULAR,0.09373773071375377,0.0
svdb,871,ECG1 (UNVERIFIED),REGULAR,0.06036613309751103,0.0
svdb,871,ECG1 (UNVERIFIED),REGULAR,0.06879628017141838,0.0
svdb,871,ECG1 (UNVERIFIED),REGULAR,0.12757805629662625,0.0
svdb,871,ECG1 (UNVERIFIED),REGULAR,0.03738682918175701,0.0
svdb,871,ECG1 (UNVERIFIED),REGULAR,0.114807450851775,0.0
svdb,871,ECG1 (UNVERIFIED),REGULAR,0.056815069505200495,0.0
svdb,871,ECG1 (UNVERIFIED),REGULAR,0.05623833941889636,0.0
svdb,871,ECG1 (UNVERIFIED),REGULAR,0.06103316749491143,0.0
svdb,871,ECG1 (UNVERIFIED),REGULAR,0.04294615078268648,0.0
svdb,871,ECG1 (UNVERIFIED),REGULAR,0.09544833810534285,0.0
svdb,872,ECG1 (UNVERIFIED),REGULAR,0.06404081264703579,0.0
svdb,872,ECG1 (UNVERIFIED),REGULAR,0.11610444646354749,0.0
svdb,872,ECG1 (UNVERIFIED),REGULAR,0.06442993010248654,0.0
svdb,872,ECG1 (UNVERIFIED),REGULAR,0.06310615266598868,0.0
svdb,872,ECG1 (UNVERIFIED),REGULAR,0.036080864176215206,0.0
svdb,872,ECG1 (UNVERIFIED),REGULAR,0.06787956613850026,0.0
svdb,873,ECG1 (UNVERIFIED),REGULAR,0.012650667814218013,0.0
svdb,873,ECG1 (UNVERIFIED),REGULAR,0.02038408755414987,0.0
svdb,873,ECG1 (UNVERIFIED),REGULAR,0.023130020997748066,0.0
svdb,873,ECG1 (UNVERIFIED),REGULAR,0.016541155597709283,0.0
svdb,873,ECG1 (UNVERIFIED),REGULAR,0.02454322735548145,0.0
svdb,873,ECG1 (UNVERIFIED),REGULAR,0.023893874409595343,0.0
svdb,873,ECG1 (UNVERIFIED),REGULAR,0.03926490002335623,0.0
svdb,873,ECG1 (UNVERIFIED),REGULAR,0.023406206461618288,0.0
svdb,873,ECG1 (UNVERIFIED),REGULAR,0.02297099245554361,0.0
svdb,873,ECG1 (UNVERIFIED),REGULAR,0.03068556334948906,0.0
svdb,873,ECG1 (UNVERIFIED),REGULAR,0.026030433310375037,0.0
svdb,873,ECG1 (UNVERIFIED),REGULAR,0.0413243097353181,0.0
svdb,873,ECG1 (UNVERIFIED),REGULAR,0.02853625210970366,0.0
svdb,874,ECG1 (UNVERIFIED),REGULAR,0.02331770551500355,0.0
svdb,874,ECG1 (UNVERIFIED),REGULAR,0.022138348764145315,0.0
svdb,874,ECG1 (UNVERIFIED),REGULAR,0.01968063268819941,0.0
svdb,874,ECG1 (UNVERIFIED),REGULAR,0.01306660661611239,0.0
svdb,874,ECG1 (UNVERIFIED),REGULAR,0.00876995048707544,0.0
svdb,874,ECG1 (UNVERIFIED),REGULAR,0.033342863025018744,0.0
svdb,874,ECG1 (UNVERIFIED),REGULAR,0.02837305431646483,0.0
svdb,874,ECG1 (UNVERIFIED),REGULAR,0.013022883739303992,0.0
svdb,874,ECG1 (UNVERIFIED),REGULAR,0.01828335122009483,0.0
svdb,874,ECG1 (UNVERIFIED),REGULAR,0.010580455673746467,0.0
svdb,874,ECG1 (UNVERIFIED),REGULAR,0.022077521590921384,0.0
svdb,874,ECG1 (UNVERIFIED),REGULAR,0.028801073794010333,0.0
svdb,874,ECG1 (UNVERIFIED),REGULAR,0.013967018263401484,0.0
svdb,874,ECG1 (UNVERIFIED),REGULAR,0.012340373260784151,0.0
svdb,874,ECG1 (UNVERIFIED),REGULAR,0.01595948741186046,0.0
svdb,875,ECG1 (UNVERIFIED),REGULAR,0.05247545119333955,0.0
svdb,875,ECG1 (UNVERIFIED),REGULAR,0.018161097873506196,0.0
svdb,875,ECG1 (UNVERIFIED),REGULAR,0.015587816208240112,0.0
svdb,875,ECG1 (UNVERIFIED),REGULAR,0.01064951904563699,0.0
svdb,875,ECG1 (UNVERIFIED),REGULAR,0.014585955749874532,0.0
svdb,875,ECG1 (UNVERIFIED),REGULAR,0.023693295322965845,0.0
svdb,875,ECG1 (UNVERIFIED),REGULAR,0.07291210121579361,0.0
svdb,875,ECG1 (UNVERIFIED),REGULAR,0.014783125075917496,0.0
svdb,875,ECG1 (UNVERIFIED),REGULAR,0.015118481561911479,0.0
svdb,875,ECG1 (UNVERIFIED),REGULAR,0.06117730738185661,0.0
svdb,875,ECG1 (UNVERIFIED),REGULAR,0.01755160088331156,0.0
svdb,875,ECG1 (UNVERIFIED),REGULAR,0.01600004952188619,0.0
svdb,876,ECG1 (UNVERIFIED),IRREGULAR,0.11007272189128837,0.109375
svdb,876,ECG1 (UNVERIFIED),IRREGULAR,0.09490612617880229,0.125
svdb,876,ECG1 (UNVERIFIED),REGULAR,0.07576579871951246,0.0
svdb,876,ECG1 (UNVERIFIED),IRREGULAR,0.1518513774859047,0.15625
svdb,876,ECG1 (UNVERIFIED),IRREGULAR,0.14317833372142005,0.109375
svdb,877,ECG1 (UNVERIFIED),IRREGULAR,0.15110161218568496,0.109375
svdb,877,ECG1 (UNVERIFIED),IRREGULAR,0.1740177896679421,0.125
svdb,877,ECG1 (UNVERIFIED),IRREGULAR,0.19692396781370555,0.125
svdb,877,ECG1 (UNVERIFIED),IRREGULAR,0.17739628608388014,0.125
svdb,877,ECG1 (UNVERIFIED),IRREGULAR,0.20297987104141527,0.171875
svdb,877,ECG1 (UNVERIFIED),IRREGULAR,0.2775637749593559,0.28125
svdb,877,ECG1 (UNVERIFIED),IRREGULAR,0.19972205743356045,0.140625
svdb,877,ECG1 (UNVERIFIED),IRREGULAR,0.2056256185102736,0.203125
svdb,877,ECG1 (UNVERIFIED),IRREGULAR,0.18096821616957762,0.171875
svdb,877,ECG1 (UNVERIFIED),IRREGULAR,0.15394953685039744,0.15625
svdb,877,ECG1 (UNVERIFIED),REGULAR,0.04801588940456828,0.0
svdb,877,ECG1 (UNVERIFIED),IRREGULAR,0.1475310939228457,0.109375
svdb,877,ECG1 (UNVERIFIED),IRREGULAR,0.10316446427022523,0.125
svdb,877,ECG1 (UNVERIFIED),IRREGULAR,0.2815642318663085,0.3125
svdb,878,ECG1 (UNVERIFIED),REGULAR,0.06927196506524438,0.0
svdb,880,ECG1 (UNVERIFIED),IRREGULAR,0.13917621503232833,0.125
svdb,880,ECG1 (UNVERIFIED),IRREGULAR,0.12260271459868807,0.140625
svdb,880,ECG1 (UNVERIFIED),REGULAR,0.011068483853471457,0.0
svdb,880,ECG1 (UNVERIFIED),REGULAR,0.010047465616508192,0.0
svdb,880,ECG1 (UNVERIFIED),REGULAR,0.014864830966823391,0.0
svdb,880,ECG1 (UNVERIFIED),REGULAR,0.045321883699282084,0.0
svdb,881,ECG1 (UNVERIFIED),IRREGULAR,0.14121322164629269,0.140625
svdb,881,ECG1 (UNVERIFIED),IRREGULAR,0.30609002582314054,0.484375
svdb,882,ECG1 (UNVERIFIED),REGULAR,0.071207459810778,0.0
svdb,882,ECG1 (UNVERIFIED),REGULAR,0.015436816658375367,0.0
svdb,882,ECG1 (UNVERIFIED),REGULAR,0.016660490292254283,0.0
svdb,882,ECG1 (UNVERIFIED),REGULAR,0.025467267246656714,0.0
svdb,882,ECG1 (UNVERIFIED),REGULAR,0.01874404339540655,0.0
svdb,882,ECG1 (UNVERIFIED),REGULAR,0.014247920803582188,0.0
svdb,882,ECG1 (UNVERIFIED),REGULAR,0.014577357208080401,0.0
svdb,882,ECG1 (UNVERIFIED),REGULAR,0.019255547207869605,0.0
svdb,883,ECG1 (UNVERIFIED),REGULAR,0.07517492427263288,0.0
svdb,883,ECG1 (UNVERIFIED),REGULAR,0.020930046564860756,0.0
svdb,883,ECG1 (UNVERIFIED),REGULAR,0.02045195146257678,0.0
svdb,883,ECG1 (UNVERIFIED),REGULAR,0.019348102003562365,0.0
svdb,883,ECG1 (UNVERIFIED),REGULAR,0.01774847470746665,0.0
svdb,884,ECG1 (UNVERIFIED),REGULAR,0.036100517075118174,0.0
svdb,884,ECG1 (UNVERIFIED),REGULAR,0.024646160211957868,0.0
svdb,885,ECG1 (UNVERIFIED),IRREGULAR,0.1621827830081697,0.15625
svdb,885,ECG1 (UNVERIFIED),IRREGULAR,0.16191109800144118,0.140625
